
时间,位移,力
(s),(mm),(N)
"8.3000","19.8215","0.5779"
"8.3200","19.8695","0.5786"
"8.3400","19.9175","0.5789"
"8.3600","19.9655","0.5799"
"8.3800","20.0136","0.5828"
"8.4000","20.0615","0.5832"
"8.4200","20.1095","0.5809"
"8.4400","20.1576","0.5837"
"8.4600","20.2056","0.5840"
"8.4800","20.2535","0.5854"
"8.5000","20.3016","0.5854"
"8.5200","20.3496","0.5860"
"8.5400","20.3976","0.5868"
"8.5600","20.4455","0.5892"
"8.5800","20.4936","0.5868"
"8.6000","20.5415","0.5897"
"8.6200","20.5895","0.5913"
"8.6400","20.6375","0.5899"
"8.6600","20.6855","0.5918"
"8.6800","20.7335","0.5928"
"8.7000","20.7815","0.5902"
"8.7200","20.8296","0.5953"
"8.7400","20.8776","0.5940"
"8.7600","20.9255","0.5938"
"8.7800","20.9735","0.5973"
"8.8000","21.0215","0.5961"
"8.8200","21.0695","0.5970"
"8.8400","21.1175","0.5994"
"8.8600","21.1656","0.5954"
"8.8800","21.2136","0.5986"
"8.9000","21.2615","0.6008"
"8.9200","21.3095","0.6008"
"8.9400","21.3576","0.6020"
"8.9600","21.4055","0.6019"
"8.9800","21.4535","0.6021"
"9.0000","21.5016","0.6041"
"9.0200","21.5496","0.6033"
"9.0400","21.5976","0.6049"
"9.0600","21.6455","0.6051"
"9.0800","21.6935","0.6055"
"9.1000","21.7415","0.6072"
"9.1200","21.7895","0.6094"
"9.1400","21.8375","0.6066"
"9.1600","21.8855","0.6082"
"9.1800","21.9335","0.6116"
"9.2000","21.9815","0.6093"
"9.2200","22.0295","0.6109"
"9.2400","22.0775","0.6126"
"9.2600","22.1255","0.6101"
"9.2800","22.1736","0.6146"
"9.3000","22.2216","0.6150"
"9.3200","22.2695","0.6122"
"9.3400","22.3175","0.6164"
"9.3600","22.3656","0.6147"
"9.3800","22.4136","0.6155"
"9.4000","22.4615","0.6196"
"9.4200","22.5096","0.6172"
"9.4400","22.5576","0.6173"
"9.4600","22.6055","0.6199"
"9.4800","22.6535","0.6204"
"9.5000","22.7015","0.6207"
"9.5200","22.7495","0.6198"
"9.5400","22.7974","0.6216"
"9.5600","22.8455","0.6229"
"9.5800","22.8935","0.6227"
"9.6000","22.9415","0.6239"
"9.6200","22.9895","0.6242"
"9.6400","23.0376","0.6234"
"9.6600","23.0856","0.6258"
"9.6800","23.1335","0.6275"
"9.7000","23.1815","0.6262"
"9.7200","23.2296","0.6274"
"9.7400","23.2775","0.6295"
"9.7600","23.3255","0.6276"
"9.7800","23.3736","0.6311"
"9.8000","23.4216","0.6304"
"9.8200","23.4696","0.6298"
"9.8400","23.5175","0.6331"
"9.8600","23.5655","0.6323"
"9.8800","23.6135","0.6323"
"9.9000","23.6615","0.6347"
"9.9200","23.7095","0.6335"
"9.9400","23.7575","0.6357"
"9.9600","23.8055","0.6359"
"9.9800","23.8535","0.6349"
"10.0000","23.9015","0.6369"
"10.0200","23.9495","0.6373"
"10.0400","23.9975","0.6387"
"10.0600","24.0455","0.6395"
"10.0800","24.0936","0.6379"
"10.1000","24.1415","0.6402"
"10.1200","24.1895","0.6417"
"10.1400","24.2375","0.6407"
"10.1600","24.2855","0.6408"
"10.1800","24.3335","0.6435"
"10.2000","24.3815","0.6428"
"10.2200","24.4295","0.6437"
"10.2400","24.4775","0.6455"
"10.2600","24.5255","0.6429"
"10.2800","24.5736","0.6464"
"10.3000","24.6216","0.6479"
"10.3200","24.6696","0.6453"
"10.3400","24.7176","0.6490"
"10.3600","24.7657","0.6480"
"10.3800","24.8136","0.6468"
"10.4000","24.8616","0.6515"
"10.4200","24.9096","0.6495"
"10.4400","24.9576","0.6505"
"10.4600","25.0055","0.6523"
"10.4800","25.0535","0.6506"
"10.5000","25.1016","0.6532"
"10.5200","25.1495","0.6530"
"10.5400","25.1975","0.6534"
"10.5600","25.2455","0.6546"
"10.5800","25.2935","0.6541"
"10.6000","25.3414","0.6561"
"10.6200","25.3894","0.6560"
"10.6400","25.4375","0.6564"
"10.6600","25.4856","0.6570"
"10.6800","25.5335","0.6586"
"10.7000","25.5816","0.6590"
"10.7200","25.6296","0.6586"
"10.7400","25.6776","0.6609"
"10.7600","25.7255","0.6601"
"10.7800","25.7736","0.6592"
"10.8000","25.8216","0.6634"
"10.8200","25.8696","0.6617"
"10.8400","25.9176","0.6626"
"10.8600","25.9656","0.6640"
"10.8800","26.0135","0.6624"
"10.9000","26.0615","0.6654"
"10.9200","26.1095","0.6653"
"10.9400","26.1575","0.6640"
"10.9600","26.2055","0.6676"
"10.9800","26.2535","0.6666"
"11.0000","26.3015","0.6670"
"11.0200","26.3495","0.6678"
"11.0400","26.3975","0.6683"
"11.0600","26.4455","0.6693"
"11.0800","26.4935","0.6695"
"11.1000","26.5415","0.6705"
"11.1200","26.5895","0.6719"
"11.1400","26.6376","0.6697"
"11.1600","26.6856","0.6720"
"11.1800","26.7336","0.6734"
"11.2000","26.7816","0.6743"
"11.2200","26.8296","0.6739"
"11.2400","26.8776","0.6749"
"11.2600","26.9255","0.6751"
"11.2800","26.9736","0.6750"
"11.3000","27.0216","0.6765"
"11.3200","27.0695","0.6767"
"11.3400","27.1175","0.6759"
"11.3600","27.1656","0.6799"
"11.3800","27.2135","0.6774"
"11.4000","27.2615","0.6785"
"11.4200","27.3095","0.6805"
"11.4400","27.3575","0.6798"
"11.4600","27.4055","0.6816"
"11.4800","27.4535","0.6817"
"11.5000","27.5016","0.6808"
"11.5200","27.5495","0.6828"
"11.5400","27.5975","0.6832"
"11.5600","27.6456","0.6832"
"11.5800","27.6937","0.6836"
"11.6000","27.7416","0.6846"
"11.6200","27.7896","0.6860"
"11.6400","27.8376","0.6863"
"11.6600","27.8856","0.6858"
"11.6800","27.9335","0.6875"
"11.7000","27.9816","0.6872"
"11.7200","28.0296","0.6867"
"11.7400","28.0775","0.6891"
"11.7600","28.1255","0.6897"
"11.7800","28.1735","0.6883"
"11.8000","28.2215","0.6913"
"11.8200","28.2695","0.6907"
"11.8400","28.3175","0.6907"
"11.8600","28.3656","0.6939"
"11.8800","28.4135","0.6904"
"11.9000","28.4615","0.6931"
"11.9200","28.5096","0.6963"
"11.9400","28.5576","0.6930"
"11.9600","28.6055","0.6949"
"11.9800","28.6536","0.6963"
"12.0000","28.7016","0.6939"
"12.0200","28.7496","0.6972"
"12.0400","28.7976","0.6976"
"12.0600","28.8456","0.6965"
"12.0800","28.8936","0.6980"
"12.1000","28.9415","0.6986"
"12.1200","28.9895","0.6995"
"12.1400","29.0376","0.6999"
"12.1600","29.0856","0.6999"
"12.1800","29.1335","0.7013"
"12.2000","29.1815","0.7018"
"12.2200","29.2295","0.7008"
"12.2400","29.2775","0.7024"
"12.2600","29.3255","0.7039"
"12.2800","29.3735","0.7018"
"12.3000","29.4215","0.7046"
"12.3200","29.4695","0.7051"
"12.3400","29.5175","0.7042"
"12.3600","29.5656","0.7066"
"12.3800","29.6135","0.7057"
"12.4000","29.6615","0.7060"
"12.4200","29.7096","0.7088"
"12.4400","29.7576","0.7069"
"12.4600","29.8056","0.7082"
"12.4800","29.8537","0.7104"
"12.5000","29.9017","0.7079"
"12.5200","29.9496","0.7092"
"12.5400","29.9975","0.7111"
"12.5600","30.0455","0.7116"
"12.5800","30.0935","0.7114"
"12.6000","30.1415","0.7112"
"12.6200","30.1894","0.7128"
"12.6400","30.2374","0.7121"
"12.6600","30.2853","0.7141"
"12.6800","30.3334","0.7139"
"12.7000","30.3815","0.7144"
"12.7200","30.4295","0.7150"
"12.7400","30.4775","0.7154"
"12.7600","30.5255","0.7165"
"12.7800","30.5735","0.7163"
"12.8000","30.6215","0.7170"
"12.8200","30.6695","0.7175"
"12.8400","30.7176","0.7170"
"12.8600","30.7656","0.7187"
"12.8800","30.8135","0.7202"
"12.9000","30.8615","0.7179"
"12.9200","30.9096","0.7201"
"12.9400","30.9575","0.7217"
"12.9600","31.0055","0.7199"
"12.9800","31.0536","0.7229"
"13.0000","31.1016","0.7217"
"13.0200","31.1495","0.7216"
"13.0400","31.1975","0.7243"
"13.0600","31.2456","0.7240"
"13.0800","31.2936","0.7239"
"13.1000","31.3415","0.7257"
"13.1200","31.3896","0.7252"
"13.1400","31.4376","0.7248"
"13.1600","31.4856","0.7272"
"13.1800","31.5336","0.7273"
"13.2000","31.5816","0.7272"
"13.2200","31.6296","0.7273"
"13.2400","31.6775","0.7281"
"13.2600","31.7255","0.7293"
"13.2800","31.7736","0.7290"
"13.3000","31.8215","0.7290"
"13.3200","31.8695","0.7306"
"13.3400","31.9176","0.7303"
"13.3600","31.9656","0.7317"
"13.3800","32.0135","0.7331"
"13.4000","32.0615","0.7299"
"13.4200","32.1096","0.7321"
"13.4400","32.1576","0.7344"
"13.4600","32.2056","0.7326"
"13.4800","32.2536","0.7344"
"13.5000","32.3016","0.7344"
"13.5200","32.3495","0.7344"
"13.5400","32.3975","0.7371"
"13.5600","32.4456","0.7360"
"13.5800","32.4935","0.7355"
"13.6000","32.5415","0.7381"
"13.6200","32.5896","0.7376"
"13.6400","32.6376","0.7377"
"13.6600","32.6855","0.7388"
"13.6800","32.7335","0.7397"
"13.7000","32.7815","0.7398"
"13.7200","32.8295","0.7393"
"13.7400","32.8775","0.7412"
"13.7600","32.9255","0.7415"
"13.7800","32.9735","0.7406"
"13.8000","33.0215","0.7429"
"13.8200","33.0695","0.7433"
"13.8400","33.1176","0.7411"
"13.8600","33.1656","0.7444"
"13.8800","33.2135","0.7446"
"13.9000","33.2615","0.7433"
"13.9200","33.3096","0.7455"
"13.9400","33.3575","0.7456"
"13.9600","33.4055","0.7455"
"13.9800","33.4535","0.7483"
"14.0000","33.5015","0.7467"
"14.0200","33.5494","0.7465"
"14.0400","33.5975","0.7480"
"14.0600","33.6456","0.7484"
"14.0800","33.6936","0.7478"
"14.1000","33.7415","0.7510"
"14.1200","33.7896","0.7500"
"14.1400","33.8376","0.7493"
"14.1600","33.8855","0.7505"
"14.1800","33.9335","0.7514"
"14.2000","33.9816","0.7508"
"14.2200","34.0296","0.7521"
"14.2400","34.0776","0.7520"
"14.2600","34.1256","0.7540"
