
时间,位移,力
(s),(mm),(N)
"12.1600","9.6915","0.2987"
"12.1800","9.7075","0.2972"
"12.2000","9.7235","0.3028"
"12.2200","9.7394","0.3021"
"12.2400","9.7554","0.2988"
"12.2600","9.7715","0.3028"
"12.2800","9.7875","0.3005"
"12.3000","9.8036","0.3034"
"12.3200","9.8196","0.3034"
"12.3400","9.8356","0.3001"
"12.3600","9.8515","0.3026"
"12.3800","9.8674","0.3052"
"12.4000","9.8834","0.3024"
"12.4200","9.8994","0.3034"
"12.4400","9.9154","0.3050"
"12.4600","9.9313","0.3059"
"12.4800","9.9474","0.3044"
"12.5000","9.9634","0.3046"
"12.5200","9.9795","0.3053"
"12.5400","9.9955","0.3062"
"12.5600","10.0116","0.3068"
"12.5800","10.0276","0.3069"
"12.6000","10.0435","0.3064"
"12.6200","10.0595","0.3066"
"12.6400","10.0754","0.3075"
"12.6600","10.0914","0.3084"
"12.6800","10.1074","0.3076"
"12.7000","10.1235","0.3085"
"12.7200","10.1396","0.3082"
"12.7400","10.1556","0.3074"
"12.7600","10.1716","0.3103"
"12.7800","10.1876","0.3098"
"12.8000","10.2035","0.3086"
"12.8200","10.2195","0.3113"
"12.8400","10.2354","0.3098"
"12.8600","10.2514","0.3097"
"12.8800","10.2674","0.3118"
"12.9000","10.2834","0.3111"
"12.9200","10.2995","0.3114"
"12.9400","10.3156","0.3127"
"12.9600","10.3316","0.3117"
"12.9800","10.3476","0.3123"
"13.0000","10.3636","0.3142"
"13.0200","10.3796","0.3124"
"13.0400","10.3956","0.3133"
"13.0600","10.4115","0.3151"
"13.0800","10.4275","0.3145"
"13.1000","10.4435","0.3150"
"13.1200","10.4595","0.3137"
"13.1400","10.4756","0.3153"
"13.1600","10.4916","0.3181"
"13.1800","10.5077","0.3140"
"13.2000","10.5237","0.3150"
"13.2200","10.5396","0.3167"
"13.2400","10.5555","0.3159"
"13.2600","10.5714","0.3188"
"13.2800","10.5874","0.3159"
"13.3000","10.6034","0.3156"
"13.3200","10.6194","0.3205"
"13.3400","10.6355","0.3174"
"13.3600","10.6516","0.3164"
"13.3800","10.6676","0.3195"
"13.4000","10.6836","0.3189"
"13.4200","10.6996","0.3193"
"13.4400","10.7155","0.3214"
"13.4600","10.7315","0.3193"
"13.4800","10.7474","0.3193"
"13.5000","10.7634","0.3205"
"13.5200","10.7794","0.3206"
"13.5400","10.7954","0.3208"
"13.5600","10.8115","0.3214"
"13.5800","10.8276","0.3220"
"13.6000","10.8436","0.3231"
"13.6200","10.8596","0.3223"
"13.6400","10.8756","0.3205"
"13.6600","10.8915","0.3246"
"13.6800","10.9075","0.3237"
"13.7000","10.9234","0.3225"
"13.7200","10.9394","0.3244"
"13.7400","10.9554","0.3224"
"13.7600","10.9715","0.3266"
"13.7800","10.9876","0.3262"
"13.8000","11.0036","0.3224"
"13.8200","11.0196","0.3268"
"13.8400","11.0356","0.3263"
"13.8600","11.0515","0.3251"
"13.8800","11.0675","0.3268"
"13.9000","11.0835","0.3261"
"13.9200","11.0994","0.3267"
"13.9400","11.1154","0.3281"
"13.9600","11.1315","0.3276"
"13.9800","11.1475","0.3267"
"14.0000","11.1635","0.3272"
"14.0200","11.1795","0.3300"
"14.0400","11.1956","0.3261"
"14.0600","11.2116","0.3280"
"14.0800","11.2275","0.3335"
"14.1000","11.2435","0.3277"
"14.1200","11.2594","0.3278"
"14.1400","11.2753","0.3308"
"14.1600","11.2913","0.3318"
"14.1800","11.3074","0.3320"
"14.2000","11.3236","0.3288"
"14.2200","11.3397","0.3292"
"14.2400","11.3557","0.3321"
"14.2600","11.3716","0.3343"
"14.2800","11.3876","0.3321"
"14.3000","11.4035","0.3294"
"14.3200","11.4194","0.3330"
"14.3400","11.4354","0.3340"
"14.3600","11.4514","0.3323"
"14.3800","11.4674","0.3338"
"14.4000","11.4835","0.3327"
"14.4200","11.4996","0.3354"
"14.4400","11.5157","0.3363"
"14.4600","11.5317","0.3335"
"14.4800","11.5476","0.3339"
"14.5000","11.5636","0.3349"
"14.5200","11.5795","0.3372"
"14.5400","11.5955","0.3362"
"14.5600","11.6114","0.3365"
"14.5800","11.6273","0.3373"
"14.6000","11.6434","0.3329"
"14.6200","11.6595","0.3387"
"14.6400","11.6756","0.3409"
"14.6600","11.6916","0.3363"
"14.6800","11.7076","0.3380"
"14.7000","11.7236","0.3366"
"14.7200","11.7395","0.3388"
"14.7400","11.7555","0.3423"
"14.7600","11.7715","0.3363"
"14.7800","11.7875","0.3380"
"14.8000","11.8035","0.3402"
"14.8200","11.8195","0.3399"
"14.8400","11.8356","0.3419"
"14.8600","11.8516","0.3380"
"14.8800","11.8676","0.3396"
"14.9000","11.8836","0.3438"
"14.9200","11.8996","0.3409"
"14.9400","11.9155","0.3408"
"14.9600","11.9315","0.3416"
"14.9800","11.9474","0.3415"
"15.0000","11.9634","0.3430"
"15.0200","11.9794","0.3429"
"15.0400","11.9954","0.3428"
"15.0600","12.0115","0.3448"
"15.0800","12.0275","0.3433"
"15.1000","12.0435","0.3395"
"15.1200","12.0596","0.3461"
"15.1400","12.0756","0.3485"
"15.1600","12.0916","0.3441"
"15.1800","12.1075","0.3429"
"15.2000","12.1234","0.3435"
"15.2200","12.1394","0.3472"
"15.2400","12.1554","0.3503"
"15.2600","12.1715","0.3432"
"15.2800","12.1876","0.3442"
"15.3000","12.2037","0.3482"
"15.3200","12.2196","0.3484"
"15.3400","12.2356","0.3487"
"15.3600","12.2515","0.3439"
"15.3800","12.2675","0.3469"
"15.4000","12.2835","0.3523"
"15.4200","12.2994","0.3470"
"15.4400","12.3154","0.3473"
"15.4600","12.3315","0.3490"
"15.4800","12.3475","0.3495"
"15.5000","12.3635","0.3514"
"15.5200","12.3795","0.3498"
"15.5400","12.3956","0.3477"
"15.5600","12.4116","0.3505"
"15.5800","12.4276","0.3523"
"15.6000","12.4436","0.3500"
"15.6200","12.4595","0.3513"
"15.6400","12.4754","0.3529"
"15.6600","12.4914","0.3488"
"15.6800","12.5075","0.3529"
"15.7000","12.5236","0.3541"
"15.7200","12.5396","0.3514"
"15.7400","12.5556","0.3532"
"15.7600","12.5716","0.3508"
"15.7800","12.5876","0.3531"
"15.8000","12.6035","0.3570"
"15.8200","12.6195","0.3528"
"15.8400","12.6354","0.3543"
"15.8600","12.6514","0.3545"
"15.8800","12.6674","0.3551"
"15.9000","12.6835","0.3563"
"15.9200","12.6996","0.3539"
"15.9400","12.7156","0.3550"
"15.9600","12.7316","0.3575"
"15.9800","12.7476","0.3554"
"16.0000","12.7636","0.3565"
"16.0200","12.7795","0.3564"
"16.0400","12.7955","0.3564"
"16.0600","12.8114","0.3581"
"16.0800","12.8274","0.3585"
"16.1000","12.8435","0.3566"
"16.1200","12.8595","0.3582"
"16.1400","12.8755","0.3614"
"16.1600","12.8916","0.3565"
"16.1800","12.9076","0.3563"
"16.2000","12.9235","0.3607"
"16.2200","12.9395","0.3612"
"16.2400","12.9555","0.3619"
"16.2600","12.9715","0.3569"
"16.2800","12.9874","0.3567"
"16.3000","13.0034","0.3637"
"16.3200","13.0195","0.3624"
"16.3400","13.0356","0.3613"
