
时间,位移,力
(s),(mm),(N)
"8.1000","32.2333","0.8436"
"8.1200","32.3134","0.8417"
"8.1400","32.3934","0.8432"
"8.1600","32.4734","0.8442"
"8.1800","32.5534","0.8441"
"8.2000","32.6334","0.8488"
"8.2200","32.7133","0.8465"
"8.2400","32.7933","0.8461"
"8.2600","32.8734","0.8501"
"8.2800","32.9534","0.8496"
"8.3000","33.0334","0.8515"
"8.3200","33.1134","0.8520"
"8.3400","33.1934","0.8520"
"8.3600","33.2734","0.8538"
"8.3800","33.3534","0.8524"
"8.4000","33.4334","0.8559"
"8.4200","33.5134","0.8563"
"8.4400","33.5934","0.8550"
"8.4600","33.6734","0.8586"
"8.4800","33.7534","0.8591"
"8.5000","33.8334","0.8595"
"8.5200","33.9134","0.8612"
"8.5400","33.9934","0.8605"
"8.5600","34.0733","0.8626"
"8.5800","34.1533","0.8624"
"8.6000","34.2333","0.8634"
"8.6200","34.3133","0.8639"
"8.6400","34.3933","0.8653"
"8.6600","34.4733","0.8665"
"8.6800","34.5533","0.8663"
"8.7000","34.6333","0.8685"
"8.7200","34.7133","0.8692"
"8.7400","34.7933","0.8685"
"8.7600","34.8733","0.8712"
"8.7800","34.9533","0.8712"
"8.8000","35.0333","0.8715"
"8.8200","35.1133","0.8734"
"8.8400","35.1933","0.8748"
"8.8600","35.2733","0.8743"
"8.8800","35.3533","0.8746"
"8.9000","35.4333","0.8768"
"8.9200","35.5134","0.8778"
"8.9400","35.5934","0.8772"
"8.9600","35.6734","0.8799"
"8.9800","35.7534","0.8779"
"9.0000","35.8334","0.8811"
"9.0200","35.9134","0.8812"
"9.0400","35.9934","0.8818"
"9.0600","36.0733","0.8833"
"9.0800","36.1533","0.8836"
"9.1000","36.2333","0.8856"
"9.1200","36.3133","0.8853"
"9.1400","36.3934","0.8847"
"9.1600","36.4734","0.8891"
"9.1800","36.5534","0.8865"
"9.2000","36.6334","0.8877"
"9.2200","36.7134","0.8910"
"9.2400","36.7934","0.8892"
"9.2600","36.8734","0.8911"
"9.2800","36.9534","0.8916"
"9.3000","37.0334","0.8916"
"9.3200","37.1134","0.8943"
"9.3400","37.1934","0.8924"
"9.3600","37.2734","0.8947"
"9.3800","37.3534","0.8958"
"9.4000","37.4334","0.8963"
"9.4200","37.5134","0.8983"
"9.4400","37.5934","0.8973"
"9.4600","37.6734","0.8981"
"9.4800","37.7534","0.9004"
"9.5000","37.8334","0.8994"
"9.5200","37.9134","0.8999"
"9.5400","37.9934","0.9020"
"9.5600","38.0733","0.9030"
"9.5800","38.1533","0.9025"
"9.6000","38.2333","0.9044"
"9.6200","38.3133","0.9046"
"9.6400","38.3933","0.9054"
"9.6600","38.4733","0.9073"
"9.6800","38.5533","0.9050"
"9.7000","38.6333","0.9075"
"9.7200","38.7133","0.9101"
"9.7400","38.7933","0.9073"
"9.7600","38.8733","0.9112"
"9.7800","38.9534","0.9113"
"9.8000","39.0333","0.9100"
"9.8200","39.1134","0.9137"
"9.8400","39.1934","0.9110"
"9.8600","39.2734","0.9140"
"9.8800","39.3533","0.9173"
"9.9000","39.4333","0.9133"
"9.9200","39.5133","0.9168"
"9.9400","39.5933","0.9172"
"9.9600","39.6734","0.9159"
"9.9800","39.7534","0.9201"
"10.0000","39.8334","0.9182"
"10.0200","39.9134","0.9193"
"10.0400","39.9934","0.9208"
"10.0600","40.0732","0.9200"
"10.0800","40.1532","0.9213"
"10.1000","40.2332","0.9242"
"10.1200","40.3132","0.9237"
"10.1400","40.3933","0.9228"
"10.1600","40.4734","0.9252"
"10.1800","40.5534","0.9254"
"10.2000","40.6334","0.9249"
"10.2200","40.7134","0.9280"
"10.2400","40.7934","0.9278"
"10.2600","40.8734","0.9284"
"10.2800","40.9534","0.9293"
"10.3000","41.0334","0.9283"
"10.3200","41.1134","0.9310"
"10.3400","41.1934","0.9309"
"10.3600","41.2734","0.9313"
"10.3800","41.3534","0.9334"
"10.4000","41.4334","0.9321"
"10.4200","41.5134","0.9348"
"10.4400","41.5934","0.9345"
"10.4600","41.6734","0.9341"
"10.4800","41.7534","0.9374"
"10.5000","41.8334","0.9369"
"10.5200","41.9134","0.9359"
"10.5400","41.9935","0.9382"
"10.5600","42.0735","0.9399"
"10.5800","42.1534","0.9392"
"10.6000","42.2333","0.9398"
"10.6200","42.3133","0.9419"
"10.6400","42.3933","0.9416"
"10.6600","42.4733","0.9419"
"10.6800","42.5533","0.9420"
"10.7000","42.6333","0.9429"
"10.7200","42.7133","0.9444"
"10.7400","42.7933","0.9459"
"10.7600","42.8733","0.9452"
"10.7800","42.9534","0.9461"
"10.8000","43.0334","0.9474"
"10.8200","43.1134","0.9479"
"10.8400","43.1934","0.9481"
"10.8600","43.2734","0.9482"
"10.8800","43.3534","0.9517"
"10.9000","43.4334","0.9495"
"10.9200","43.5133","0.9498"
"10.9400","43.5933","0.9530"
"10.9600","43.6733","0.9534"
"10.9800","43.7534","0.9519"
"11.0000","43.8334","0.9528"
"11.0200","43.9134","0.9533"
"11.0400","43.9934","0.9565"
"11.0600","44.0734","0.9565"
"11.0800","44.1533","0.9552"
"11.1000","44.2333","0.9565"
"11.1200","44.3133","0.9584"
"11.1400","44.3933","0.9582"
"11.1600","44.4733","0.9592"
"11.1800","44.5533","0.9590"
"11.2000","44.6333","0.9595"
"11.2200","44.7133","0.9622"
"11.2400","44.7933","0.9622"
"11.2600","44.8732","0.9612"
"11.2800","44.9533","0.9636"
"11.3000","45.0333","0.9632"
"11.3200","45.1133","0.9646"
"11.3400","45.1933","0.9638"
"11.3600","45.2733","0.9651"
"11.3800","45.3534","0.9674"
"11.4000","45.4334","0.9652"
"11.4200","45.5134","0.9671"
"11.4400","45.5933","0.9704"
"11.4600","45.6733","0.9675"
"11.4800","45.7533","0.9682"
"11.5000","45.8333","0.9709"
"11.5200","45.9133","0.9702"
"11.5400","45.9934","0.9703"
"11.5600","46.0734","0.9716"
"11.5800","46.1534","0.9715"
"11.6000","46.2334","0.9736"
"11.6200","46.3134","0.9741"
"11.6400","46.3934","0.9732"
"11.6600","46.4734","0.9745"
"11.6800","46.5534","0.9766"
"11.7000","46.6334","0.9747"
"11.7200","46.7134","0.9776"
"11.7400","46.7933","0.9778"
"11.7600","46.8733","0.9765"
"11.7800","46.9533","0.9809"
"11.8000","47.0333","0.9787"
"11.8200","47.1133","0.9783"
"11.8400","47.1934","0.9818"
"11.8600","47.2734","0.9794"
"11.8800","47.3534","0.9818"
"11.9000","47.4334","0.9839"
"11.9200","47.5134","0.9805"
"11.9400","47.5934","0.9850"
"11.9600","47.6734","0.9853"
"11.9800","47.7534","0.9827"
"12.0000","47.8334","0.9872"
"12.0200","47.9134","0.9858"
"12.0400","47.9934","0.9850"
"12.0600","48.0734","0.9877"
"12.0800","48.1535","0.9873"
"12.1000","48.2334","0.9880"
"12.1200","48.3134","0.9893"
"12.1400","48.3934","0.9895"
"12.1600","48.4734","0.9887"
"12.1800","48.5534","0.9913"
"12.2000","48.6333","0.9911"
"12.2200","48.7133","0.9906"
"12.2400","48.7933","0.9919"
"12.2600","48.8733","0.9929"
"12.2800","48.9533","0.9951"
"12.3000","49.0333","0.9936"
"12.3200","49.1133","0.9932"
"12.3400","49.1933","0.9965"
"12.3600","49.2733","0.9966"
"12.3800","49.3533","0.9959"
"12.4000","49.4333","0.9971"
"12.4200","49.5134","0.9967"
"12.4400","49.5934","0.9988"
"12.4600","49.6733","1.0001"
"12.4800","49.7533","0.9981"
"12.5000","49.8333","1.0008"
"12.5200","49.9133","1.0017"
"12.5400","49.9933","1.0002"
"12.5600","50.0733","1.0017"
"12.5800","50.1533","1.0026"
"12.6000","50.2333","1.0017"
"12.6200","50.3133","1.0041"
"12.6400","50.3934","1.0044"
"12.6600","50.4734","1.0037"
"12.6800","50.5534","1.0058"
"12.7000","50.6334","1.0048"
"12.7200","50.7133","1.0054"
"12.7400","50.7933","1.0077"
"12.7600","50.8732","1.0060"
"12.7800","50.9533","1.0068"
"12.8000","51.0333","1.0097"
"12.8200","51.1133","1.0096"
"12.8400","51.1933","1.0094"
"12.8600","51.2734","1.0096"
"12.8800","51.3534","1.0103"
"12.9000","51.4334","1.0118"
"12.9200","51.5134","1.0115"
"12.9400","51.5934","1.0118"
"12.9600","51.6734","1.0137"
"12.9800","51.7534","1.0138"
"13.0000","51.8334","1.0131"
"13.0200","51.9134","1.0148"
"13.0400","51.9934","1.0158"
"13.0600","52.0734","1.0154"
"13.0800","52.1534","1.0169"
"13.1000","52.2334","1.0164"
"13.1200","52.3134","1.0165"
"13.1400","52.3934","1.0190"
"13.1600","52.4734","1.0178"
"13.1800","52.5535","1.0193"
"13.2000","52.6335","1.0203"
"13.2200","52.7134","1.0194"
